511	14201
512	974
513	1888
514	5099
515	2256
516	9827
517	1193
518	1157
519	7564
520	1724
521	2865
522	9035
523	44568
524	3294
525	791
526	799
527	853
528	243
529	802
530	1020
531	1525
532	1062
533	2256
534	293
535	9474
536	2198
537	3199
538	17520
539	770
540	5985
541	17390
542	7294
543	1625
544	5908
545	546
546	0
547	915
548	12376
549	344
550	1758
551	84911
552	1415
553	1085
554	1897
555	5458
556	997
557	0
558	1101
559	1161
560	82266
561	21870
562	7992
563	74726
564	1746
565	100953
566	4129
567	10368
568	1431
569	454672
570	7827
571	4667
572	2205
573	14573
574	60511
575	1860
576	1034
577	24244
578	95200
579	2092
580	16117
581	29518
582	1317
583	10678
584	5847
585	916
586	2376
587	516
588	217
589	1824
590	19321
591	6131
592	17819
593	4252
594	15045
595	1164
596	2573
597	14115
598	132
599	648
600	33354
601	653
602	27244
603	13427
604	31834
605	1795
606	4257
607	117
608	1309
609	373
610	1371
611	1362
612	961
613	1272
614	797
615	893
616	726
617	20227
618	4180
619	12861
620	1640
621	560
622	454
623	896
624	76485
625	1840
626	1946
627	4787
628	2298
629	1736
630	56553
631	46414
632	4030
633	4680
634	8086
635	3215
636	4644
637	1015
638	35985
639	957
640	4853
641	1655
642	3114
643	1044
644	590
645	1142
646	0
647	10855
648	23440
649	8223
650	6396
651	26957
652	651
653	3068
654	0
655	738
656	838
657	325
658	5033
659	3852
660	119
661	2305
662	3701
663	899
664	611
665	5965
666	2708
667	4540
668	10399
669	23565
670	166
671	141515
672	1096
673	1314
674	0
675	1144
676	1743
677	20045
678	9110
679	3616
680	1180
681	988
682	470
683	7750
684	3467
685	2085
686	63032
687	2591
688	587071
689	1846
690	2474
691	1936
692	46858
693	1890
694	14012
695	694
696	1020
697	383
698	5022
699	6087
700	6608
701	7264
702	5466
703	8784
704	1210
705	532
706	602
707	1517
708	579
709	3578
710	5826
711	7846
712	1414
713	1482
714	4006
715	3429
716	148
717	1332
718	1791
719	654
720	5391
721	4380
722	1913
723	1080
724	1433
725	19604
726	1045
727	296
728	3346
729	980
730	0
731	188
732	1616
733	20556
734	10860
735	1339
736	2980
737	161
738	4516
739	19760
740	16157
741	1038
742	2469
743	53109
744	7695
745	599
746	339
747	5105
748	7903
749	932
750	4120
751	12921
752	62772
753	3798
754	66881
755	5238
756	5501
757	2625
758	44312
759	1024
760	2160
761	4296
762	20043
763	79916
764	143374
765	0
766	751
767	6820
768	1721
769	2473
770	2185
771	720
772	1247
773	0
774	4464
775	15547
776	4544
777	176932
778	78287
779	279355
780	78213
781	11126
782	15870
783	769
784	5991
785	26157
786	43036
787	2598
788	2529
789	2944
790	971
791	4788
792	9748
793	726
794	411
795	0
796	1087
797	2134
798	0
799	2218
800	3341
801	2230
802	1196
803	14413
804	19867
805	862
806	742
807	997
808	1119
809	14300
810	1360
811	2191
812	676
813	641
814	1288
815	0
816	1446
817	477
818	3194
819	13239
820	791
821	583
822	716
823	4405
824	1938
825	298635
826	12690
827	1646
828	1112
829	2744
830	109
831	343
832	832
833	3114
834	14153
835	160
836	12774
837	6986
838	3197
839	1997
840	50580
841	3830
842	17689
843	208
844	1442
845	1119
846	1413
847	5395
848	69692
849	7657
850	1067
851	2483
852	41376
853	822
854	149
855	117
856	282
857	0
858	1285
859	1865
860	843
861	1840
862	811
863	1566
864	4148
865	5474
866	6960
867	5026
868	20731
869	718
870	3779
871	338
872	952
873	2250
874	1544
875	8511
876	2416
877	8360
878	1669
879	12839
880	2155
881	0
882	0
883	1990
884	305
885	284
886	6796
887	358
888	1020
889	55194
890	1151
891	19313
892	760
893	2096
894	828
895	71383
896	4941
897	2463
898	1493
899	23947
900	1742
901	1315
902	3453
903	150
904	611
905	3573
906	1402
907	1438
908	1013
909	2555
910	3202
911	48688
912	754
913	0
914	599
915	784
916	228
917	1627
918	6142
919	13123
920	97
921	0
922	263
923	466
924	27860
925	10027
926	3946
927	462
928	0
929	7385
930	15888
931	1573
932	764
933	5752
934	40307
935	6072
936	952
937	0
938	46666
939	1204
940	3729
941	3868
942	1400
943	6627
944	6861
945	1564
946	4014
947	2019
948	110146
949	1070
950	4723
951	315
952	934
953	986
954	1015
955	3947
956	1071
957	6355
958	15459
959	5965
960	12932
961	2691
962	12167
963	5265
964	1481
965	4519
966	12237
967	2606
968	2169
969	279
970	0
971	446
972	8654
973	620
974	0
975	1383
976	2788
977	0
978	3965
979	1119
980	16379
981	2668
982	1123
983	2545
984	6005
985	12608
986	3419
987	2978
988	1557
989	18033
990	3651
991	113654
992	1914
993	8571
994	80608
995	836
996	6372
997	724
998	4172
999	0
1000	0
1001	1256
1002	688
1003	34513
1004	7957
1005	23829
1006	1863
1007	1889
1008	1743
1009	15531
1010	795
1011	6162
1012	2135
1013	1787
1014	942
1015	2119
1016	4326
1017	2006
1018	7080
1019	9544
1020	656
1021	984
1022	526
1023	812
1024	0
1025	3320
1026	2090
1027	885
1028	1247
1029	14987
1030	24474
1031	4591
1032	27810
1033	1229
1034	4656
1035	21237
1036	1077
1037	507
1038	4560
1039	0
1040	141
1041	2721
1042	640
1043	2295
1044	7927
1045	1339
1046	2790
1047	102702
1048	976228
1049	2589
1050	859
1051	318547
1052	214068
1053	342
1054	5622
1055	234375
1056	1416
1057	4638
1058	91864
1059	64659
1060	0
1061	57353
1062	27775
1063	19811
1064	104684
1065	2818
1066	21510
1067	9011
1068	13851
1069	5491
1070	37513
1071	0
1072	22443
1073	1855
1074	0
1075	166233
1076	142845
1077	4306
1078	4092
1079	4361
1080	690
1081	5180
1082	11543
1083	9408
1084	758
1085	1997
1086	1174
1087	1495
1088	19885
1089	10722
1090	328
1091	1932
1092	27577
1093	2799
1094	933
1095	0
1096	755
1097	5678
1098	2584
1099	0
1100	2427
1101	11981
1102	2086
1103	7574
1104	990
1105	1674
1106	928
1107	4302
1108	0
1109	6600
1110	592
1111	46977
1112	5871
1113	0
1114	10760
1115	6269
1116	1163
1117	1049
1118	1386
1119	1662
1120	289
1121	6363
1122	6639
1123	7408
1124	12121
1125	2113
1126	1832
1127	4664
1128	153
1129	932
1130	1438
1131	0
1132	1699
1133	4939
1134	609
1135	96
1136	409
1137	6781
1138	4351
1139	53104
1140	8738
1141	1906
1142	1411
1143	1342
1144	1457
1145	1718
1146	1045
1147	168
1148	5781
1149	6119
1150	1980
1151	331
1152	552003
1153	3229
1154	1599
1155	795
1156	1084
1157	5441
1158	5796
1159	1256
1160	1200
1161	8218
1162	4142
1163	1478479
1164	1050
1165	0
1166	1145
1167	8763
1168	2146
1169	162959
1170	1307
1171	2443
1172	58359
1173	15882
1174	1347
1175	271
1176	1773
1177	63565
1178	77846
1179	1352
1180	1166
1181	4974
1182	1731
1183	12223
1184	1295
1185	21765
1186	31459
1187	6575
1188	21313
1189	1371
1190	1879
1191	8863
1192	469
1193	312
1194	3895
1195	646
1196	533
1197	1562
1198	18717
1199	26423
1200	2858
1201	1934
1202	761
1203	727
1204	1004
1205	0
1206	2874
1207	4449
1208	3466
1209	604
1210	1033
1211	9491
1212	5995
1213	791
1214	1366
1215	1010
1216	0
1217	691
1218	0
1219	96
1220	1135
1221	3176
1222	3729
1223	18060
1224	12875
1225	3353
1226	9775
1227	2303
1228	164696
1229	1083
1230	747
1231	26923
1232	9045
1233	26149
1234	1912
1235	799
1236	329
1237	193
1238	3947
1239	21956
1240	16060
1241	3845
1242	4528
1243	13148
1244	1053
1245	3192
1246	1994
1247	0
1248	397
1249	985
1250	1700
1251	3559
1252	2581
1253	262545
1254	12615
1255	100704
1256	2180
1257	11942
1258	635
1259	44166
1260	1141
1261	1197
1262	1015
1263	1689
1264	34142
1265	45782
1266	13329
1267	14670
1268	13641
1269	3439
1270	661
1271	160
1272	1688
1273	130
1274	0
1275	2442
1276	5503
1277	2021
1278	6475
1279	616
1280	75019
1281	0
1282	62632
1283	10480
1284	79273
1285	27680
1286	471
1287	7023
1288	3225
1289	1155
1290	7385
1291	2384
1292	922
1293	2359
1294	1995
1295	1804
1296	33119
1297	20671
1298	6918
1299	3007
1300	1100
1301	981
1302	1721
1303	491
1304	26937
1305	6486
1306	1517
1307	105
1308	236
1309	2067
1310	891
1311	7235
1312	2141
1313	13120
1314	2115
1315	118
1316	163
1317	6205
1318	663
1319	0
1320	74326
1321	8189
1322	3753
1323	2505
1324	1606
1325	58400
1326	10902
1327	1051
1328	18034
1329	295
1330	626
1331	1854
1332	6860
1333	13709
1334	714
1335	2510
1336	1496
1337	25354
1338	2800
1339	11593
1340	7969
1341	3239
1342	2132
1343	771
1344	2071
1345	683
1346	500
1347	872
1348	140
1349	0
1350	1405
1351	0
1352	4765
1353	4078
1354	489
1355	228
1356	11814
1357	34282
1358	1272
1359	3984
1360	12517
1361	1409
1362	1402
1363	630
1364	9693
1365	6392
1366	3086
1367	1510
1368	3608
1369	961
1370	0
1371	3388
1372	1119
1373	3000
1374	2651
1375	1295
1376	9924
1377	814
1378	2093
1379	0
1380	884
1381	13697
1382	0
1383	327
1384	3119
1385	4335
1386	196479
1387	124
1388	0
1389	2612
1390	750
1391	851
1392	17517
1393	18319
1394	1637
1395	230
1396	305
1397	137
1398	6632
1399	12028
1400	21566
1401	0
1402	5056
1403	888
1404	1320
1405	2463
1406	1982
1407	7621
1408	2120
1409	18328
1410	10918
1411	16493
1412	38031
1413	1429
1414	0
1415	0
1416	3376
1417	4536
1418	42382
1419	1536
1420	1553
1421	6193
1422	668
1423	9321
1424	18746
1425	692
1426	3081
1427	0
1428	20420
1429	744
1430	347
1431	12639
1432	6972
1433	2703
1434	773
1435	1123
1436	4405
1437	17404
1438	3130
1439	595
1440	95
1441	7090
1442	3655
1443	3512
1444	3171
1445	816
1446	2217
1447	13940
1448	907
1449	554
1450	51574
1451	58464
1452	1777
1453	3669
1454	1225
1455	114
1456	212672
1457	39984
1458	7967
1459	15988
1460	1617
1461	7327
1462	4172
1463	4855
1464	22928
1465	3205
1466	885
1467	1368
1468	57224
1469	2405
1470	820
1471	11636
1472	33544
1473	28649
1474	17120
1475	5879
1476	1477
1477	4047
1478	1084
1479	30703
1480	24370
1481	1246
1482	2897
1483	2344
1484	2055
1485	320
1486	2319
1487	20327
1488	6025
1489	11335
1490	1060
1491	1147
1492	5875
1493	9129
1494	5229
1495	3244
1496	1774
1497	14365
1498	862
1499	872
1500	966
1501	0
1502	7527
1503	1143
1504	2690
1505	11678380
1506	49553
1507	45790
1508	27480
1509	29334
1510	1198
1511	1932
1512	253536
1513	6333
1514	1538
1515	6354
1516	3139
1517	1155
1518	1039
1519	0
1520	1491569
1521	30240
1522	3018
1523	1733
1524	15532
1525	7568
1526	13683
1527	5623
1528	1044
1529	824
1530	5727
1531	700
1532	1365
1533	6109
1534	1509
1535	28885
1536	2004
1537	424
1538	30717
1539	12524
1540	110600
1541	2356
1542	71925
1543	3889
1544	16094
1545	1449
1546	661
1547	3511
1548	11838
1549	3870
1550	2672
1551	3368
1552	6640
1553	16150
1554	864
1555	8514
1556	704
1557	417
1558	504
1559	416
1560	158
1561	0
1562	1337
1563	11492
1564	660
1565	7149
1566	0
1567	103
1568	2610
1569	1094
1570	5600
1571	5637
1572	4331
1573	17166
1574	774
1575	893
1576	1764
1577	19449
1578	1390
1579	1480
1580	340
1581	380
1582	1296
1583	0
1584	1246
1585	3003
1586	923
1587	13480
1588	2176
1589	43929
1590	34558
1591	755
1592	0
1593	0
1594	1025
1595	1059
1596	1357
1597	1826
1598	1479
1599	214
1600	1715
1601	4280
1602	1840
1603	1601
1604	8428
1605	579
1606	862
1607	1591
1608	0
1609	1344
1610	502
1611	0
1612	1325
1613	6817
1614	27670
1615	2624
1616	31907
1617	1846
1618	3179
1619	2510
1620	3131
1621	1120
1622	1947
1623	848
1624	567
1625	732
1626	5660
1627	5621
1628	9061
1629	456
1630	1331
1631	34585
1632	0
1633	3323
1634	24463
1635	110
1636	3270
1637	2495
1638	2074
1639	16702
1640	9847
1641	690
1642	2661
1643	21757
1644	448
1645	0
1646	1893
1647	571
1648	2951
1649	4028
1650	10814
1651	981
1652	95153
1653	1470
1654	1044
1655	3636
1656	386
1657	0
1658	0
1659	100
1660	1896
1661	14249
1662	26474
1663	9125
1664	4235
1665	563
1666	1983
1667	720
1668	2013
1669	19076
1670	1360
1671	732
1672	2201
1673	1251
1674	1547
1675	97
1676	1365
1677	405
1678	6837
1679	754
1680	14312
1681	1058
1682	52840
1683	369
1684	54848
1685	0
1686	123
1687	276397
1688	7568
1689	0
1690	1222
1691	1356
1692	903
1693	3027
1694	27038
1695	1473
1696	2363
1697	14121
1698	2261
1699	284
1700	1521
1701	3035
1702	633
1703	0
1704	7032
1705	64156
1706	277737
1707	201786
1708	10347
1709	248154
1710	427
1711	72756
1712	12181
1713	46394
1714	1424
1715	4507
1716	31405
1717	0
1718	689
1719	35612
1720	8908
1721	27953
1722	2530
1723	32964
1724	1079
1725	727
1726	1526
1727	822
1728	846
1729	1854
1730	160
1731	791
1732	867
1733	8071
1734	305
1735	1585
1736	465
1737	7957
1738	1597
1739	1452
1740	1404
1741	43339
1742	17787
1743	9261
1744	7703
1745	138
1746	1000
1747	140307
1748	46921
1749	1124
1750	1132
1751	4896
1752	1009
1753	1745
1754	1403
1755	444
1756	2377
1757	19108
1758	2164
1759	5626
1760	4314
1761	5751
1762	1577
1763	1065
1764	3302
1765	2613
1766	768
1767	1333
1768	97
1769	11103
1770	0
1771	0
1772	1148
1773	1007
1774	7279
1775	8984
1776	7316
1777	1455
1778	3643
1779	2259
1780	3431
1781	1013
1782	8401
1783	985
1784	59591
1785	948
1786	0
1787	4048
1788	3273
1789	24213
1790	8662
1791	686
1792	938
1793	717
1794	1699
1795	2094
1796	13345
1797	20880
1798	2252
1799	101
1800	0
1801	0
1802	0
1803	1750
1804	20020
1805	1603
1806	128077
1807	1366
1808	8290
1809	34437
1810	1371
1811	3536
1812	117
1813	5195
1814	407
1815	951
1816	3809
1817	1388
1818	234
1819	15965
1820	7037
1821	1588
1822	13114
1823	10573
1824	3769
1825	681
1826	964
1827	714
1828	0
1829	4277
1830	8778
1831	0
1832	0
1833	3604
1834	20601
1835	5327
1836	1181
1837	19400
1838	1686
1839	4709
1840	0
1841	4525
1842	6413
1843	5721
1844	555682
1845	1719
1846	1686
1847	19351
1848	3529
1849	3910
1850	3554
1851	3003
1852	3320
1853	7919
1854	70635
1855	55928
1856	1756
1857	1028
1858	5446
1859	2122
1860	0
1861	0
1862	0
1863	4158
1864	738
1865	1261
1866	32792
1867	14619
1868	5637
1869	7224
1870	621
1871	0
1872	4112
1873	2751
1874	60896
1875	6147
1876	1359
1877	1611
1878	708
1879	24706
1880	8580
1881	3863
1882	60071
1883	52045
1884	61616
1885	72407
1886	80069
1887	5158
1888	4828
1889	16148
1890	1050
1891	12155
1892	69188
1893	3329
1894	459
1895	34795
1896	467
1897	1569
1898	2289
1899	347
1900	153
1901	10535
1902	1460
1903	9322
1904	6739
1905	2406
1906	147
1907	0
1908	7453
1909	5681
1910	649
1911	3287
1912	0
1913	60709
1914	43512
1915	42700
1916	4275
1917	988
1918	2030
1919	5615
1920	2694
1921	17386
1922	5163
1923	80367
1924	77141
1925	587
1926	113
1927	16271
1928	10116
1929	6951
1930	11358
1931	4134
1932	0
1933	3233
1934	0
1935	6334
1936	0
1937	4287
1938	82251
1939	8430
1940	1325
1941	2601
1942	5516
1943	9277
1944	76936
1945	3409
1946	520
1947	2514
1948	0
1949	590
1950	468
1951	602
1952	2382
1953	14314
1954	2004
1955	932
1956	6266
1957	1295
1958	1052
1959	254
1960	2308
1961	884
1962	1393
1963	653
1964	1937
1965	29938
1966	7461
1967	854
1968	0
1969	0
1970	4629
1971	418
1972	544
1973	1942
1974	414
1975	1039
1976	0
1977	1157
1978	925
1979	0
1980	7159
1981	11179
1982	13887
1983	0
1984	6529
1985	1805
1986	1255
1987	23723
1988	1595
1989	1776
1990	1758
1991	528
1992	14913
1993	12661
1994	0
1995	0
1996	701
1997	1877
1998	2075
1999	3452
2000	4069
2001	3681
2002	6114
2003	1401
2004	1067
2005	246
2006	906
2007	12703
2008	35678
2009	841
2010	0
2011	367
2012	1588
2013	3052
2014	3764
2015	5588
2016	1129
2017	1723
2018	409
2019	0
2020	4327
2021	121
2022	61415
2023	556
2024	7562
2025	1976
2026	736
2027	18448
2028	730
2029	791
2030	0
2031	141
2032	1582
2033	6801
2034	794
2035	17947
2036	1152
2037	932
2038	726
2039	0
2040	134
2041	1098
2042	1931
2043	30971
2044	1237
2045	2218
2046	1925
2047	36721
2048	8398
2049	0
2050	0
2051	18205
2052	3149
2053	24917
2054	2041
2055	38400
2056	292
2057	5072
2058	498
2059	2072
2060	3220
2061	2362
2062	89
2063	0
2064	5425
2065	5019
2066	1232
2067	5302
2068	6092
2069	144
2070	1289
2071	0
2072	24340
2073	3445
2074	31502
2075	1458
2076	14861
2077	311
2078	100
2079	26093
2080	7326
2081	10814
2082	343
2083	502
2084	26506
2085	2288
2086	1417
2087	3174
2088	909
2089	340
2090	2248
2091	3857
2092	272
2093	733
2094	4267
2095	2275
2096	871
2097	6366
2098	26195
2099	2327
2100	4125
2101	4632
2102	748
2103	4009
2104	55859
2105	756
2106	1836
2107	46889
2108	0
2109	71338
2110	63899
2111	9924
2112	23151
2113	1638
2114	1586
2115	1731
2116	3130
2117	3321
2118	113
2119	17517
2120	7562
2121	2993
2122	1134
2123	816
2124	1387
2125	48541
2126	756
2127	67170
2128	570
2129	202
2130	767
2131	11946
2132	22504
2133	1481
2134	20418
2135	648
2136	88
2137	4361
2138	14507
2139	4221
2140	1600
2141	0
2142	427
2143	541
2144	789
2145	106
2146	0
2147	826
2148	1044
2149	0
2150	114
2151	113
2152	2665
2153	628
2154	835
2155	523
2156	0
2157	1746
2158	6373
2159	0
2160	11429
2161	2765
2162	2617
2163	2720
2164	21499
2165	1980
2166	3385
2167	1492
2168	1085
2169	532
2170	1700
2171	200331
2172	2546
2173	208
2174	0
2175	0
2176	0
2177	2256
2178	13500
2179	77734
2180	1673
2181	113180
2182	964
2183	5659
2184	1238
2185	10215
2186	576
2187	2519
2188	4483
2189	8197
2190	3602
2191	4027
2192	0
2193	0
2194	141
2195	4000
2196	5041
2197	1599
2198	16087
2199	1288
2200	10430
2201	5721
2202	19217
2203	822
2204	6896
2205	2406
2206	8160
2207	7139
2208	2949
2209	242
2210	3823
2211	42754
2212	1138
2213	631
2214	2410
2215	1120
2216	17584
2217	1482
2218	16426
2219	334358
2220	603
2221	1527
2222	783
2223	1466
2224	799
2225	27368
2226	328
2227	227236
2228	18099
2229	3157
2230	296
2231	2707
2232	44818
2233	4740
2234	2443
2235	0
2236	32638
2237	171
2238	673
2239	11959
2240	1552
2241	0
2242	2151
2243	86
2244	147
2245	61138
2246	72311
2247	7757
2248	6401
2249	27502
2250	4469
2251	25342
2252	30693
2253	10204
2254	86
2255	3905
2256	5723
2257	6501
2258	2875
2259	1200
2260	635
2261	0
2262	395
2263	13553
2264	2682
2265	2846
2266	7181
2267	0
2268	685
2269	3495
2270	4746
2271	1495
2272	0
2273	2182
2274	6950
2275	1850
2276	6483
2277	12441
2278	2842
2279	1507
2280	9955
2281	44636
2282	0
2283	22932
2284	36658
2285	0
2286	6158
2287	1447
2288	1269
2289	309
2290	87094
2291	3488
2292	2623
2293	896
2294	685
2295	979
2296	945
2297	0
2298	366
2299	2769
2300	0
2301	1722
2302	0
2303	0
2304	546
2305	902
2306	802
2307	34118
2308	575744
2309	3165
2310	12364
2311	2829
2312	1593
2313	6441
2314	74048
2315	0
2316	0
2317	2025
2318	2048
2319	6222
2320	770
2321	595
2322	214
2323	1865
2324	8837
2325	0
2326	68112
2327	25212
2328	1977
2329	524
2330	690
2331	1320
2332	597
2333	5218
2334	703
2335	3283
2336	0
2337	1714
2338	0
2339	0
2340	819
2341	2052
2342	1927
2343	1138
2344	11340
2345	4720
2346	8866
2347	57909
2348	12759
2349	0
2350	41839
2351	1119
2352	778
2353	0
2354	0
2355	108
2356	512
2357	0
2358	0
2359	108
2360	0
2361	0
2362	726
2363	1328
2364	19758
2365	0
2366	2259
2367	36271
2368	16656
2369	3571
2370	1660
2371	819
2372	105288
2373	531
2374	4857
2375	91
2376	0
2377	15934
2378	1259
2379	1308
2380	690
2381	1084
2382	0
2383	132
2384	831
2385	53870
2386	23216
2387	5876
2388	1000
2389	3095
2390	2638
2391	4160
2392	8438
2393	5336
2394	657
2395	1446
2396	13727
2397	11052
2398	18240
2399	4084
2400	4926
2401	569
2402	4746
2403	101
2404	267
2405	4164
2406	89474
2407	8578
2408	2586
2409	4228
2410	5985
2411	803
2412	844
2413	3454
2414	39391
2415	2154
2416	3798
2417	286
2418	2212
2419	0
2420	0
2421	0
2422	4673
2423	1251
2424	0
2425	628
2426	729
2427	285
2428	1577
2429	2378
2430	6671
2431	2317
2432	7193
2433	6470
2434	212
2435	781
2436	350
2437	2788
2438	1077
2439	113662
2440	3742
2441	6214
2442	12508
2443	2836
2444	855
2445	18400
2446	591
2447	59730
2448	39329
2449	949
2450	2923
2451	2105
2452	437
2453	5204
2454	1634
2455	1299
2456	3136
2457	4779
2458	343
2459	27391
2460	1959
2461	621
2462	801
2463	100
2464	472
2465	627
2466	0
2467	1737
2468	681
2469	5175
2470	596
2471	155
2472	105
2473	127
2474	3393
2475	2986
2476	1399
2477	308
2478	2568
2479	1098
2480	1545
2481	3059
2482	1144
2483	1121
2484	0
2485	4188
2486	2973
2487	846
2488	979
2489	1456
2490	11472
2491	1434
2492	1779
2493	3853
2494	546
2495	186
2496	56740
2497	4086
2498	2005
2499	0
2500	4163
2501	1661
2502	3940
2503	4649
2504	757
2505	3425
2506	7450
2507	1897
2508	892
2509	5358
2510	634
2511	4929
2512	2435
2513	835
2514	15225
2515	0
2516	804
2517	19200
2518	5709
2519	6107
2520	1447
2521	5291
2522	1427
2523	317
2524	0
2525	652
2526	3815
2527	37559
2528	2181
2529	27260
2530	25060
2531	774
2532	19763
2533	22542
2534	10056
2535	247
2536	24598
2537	23346
2538	5694
2539	8404
2540	7876
2541	13097
2542	673
2543	2255
2544	1696
2545	375
2546	509
2547	11516
2548	16126
2549	6147
2550	5482
2551	14193
2552	8159
2553	5931
2554	7960
2555	10215
2556	5906
2557	13382
2558	5194
2559	66105
2560	40966
2561	51451
2562	2726
2563	11175
2564	49713
2565	19730
2566	264
2567	1270
2568	1230
2569	0
2570	53888
2571	3043
2572	1826
2573	3092
2574	1380
2575	14406
2576	4124
2577	0
2578	4670
2579	133
2580	920
2581	1482
2582	0
2583	557
2584	428
2585	4800
2586	769
2587	1107
2588	2059
2589	1993
2590	4164
2591	61474
2592	2565
2593	62583
2594	2722
2595	80182
2596	20066
2597	0
2598	2259
2599	15486
2600	7233
2601	2772
2602	17033
2603	2074
2604	7456
2605	82727
2606	14484
2607	121165
2608	552
2609	5799
2610	4850
2611	1230
2612	2407
2613	9013
2614	1402
2615	4477
2616	3107
2617	4922
2618	377
2619	813
2620	0
2621	1170
